rating_review,review_full
5,"Try the India breakfast foods, the dosa and idli and Indian tea (also known as chai). You won't be disappointed."
5,SITUATED IN THE RADISSON BLU HOTEL it is a very vibrant restaurant with a nice variety of multi cuisine on offer for our taste buds.
5,"Visited this restaurant with my family..very good food and services as well. Chef Rajnish and chef Harish make our evening more special with mouth watering food.Manager Mr vinod again such a wonderful man with his fantastic team Abhilesh, Vikash, abhishek. Keep it up guys."
5,Great place to hang out and dine . Strongly recommended and advised . Take care and happy journey ....
5,Had a wonderful time. The food is amazing and the staff are so courteous. The food quality is absolutely amazing. Must visit
5,It was an amazing experience. The aura of the place was out of the world and the hospitality was one of the best I've ever seen. Our party got atleast 10 times better because of the ambience of the place. Would surely be coming back here
5,"Came here for stay and had breakfast. The service was excellent.  Shivani greated well and Apurv,  avilesh did wonderful job to make our day so special. Chef jamal make nice paratha for my family.  Keep it up."
5,The hotel staff are very nice and they give me a very nice service  at the time of breakfast with smile and most specially to vilas.apurv.jamal.akash that guy r very much helpfull. Thanks  level2 team.
5,Very good restaurant best quality food and awesome ambience. The staff is polite and the service is great. It was my first visit here with family and it was a great experience visiting here. Would refer to my family and friends to visit here. All dishes of the restaurant are tasty
4,"Looking for a quiet place to work while you sip your coffee or want to meet people but don’t want to be disturbed with loud music!! Look no further FatJar Café offers you that plus delicious food. Absolutely loved the space with vibrant furnishings yet keeping it simple and lit up with natural light. They have open kitchen where you can literally drool looking at the sizzling cheese on freshly baked pizzas or just soak in the smell of the coffee. They have simple menu with the food displayed for making the process “what to order” very easy. I picked Hummus with crisp pita and pickles, Turkish Pide and Pappardelle Bolognese. The hummus was super fresh, pide is a must have as it was cooked to perfection and they make their own pasta from scratch which once you dig in you’ll know the difference from a store-bought pasta.  They also sell some of their homemade pickles, dips, bread etc. Definitely coming back here to try their pizzas and to sip on some almond milk coffee."
4,"We visited this new café that popped up in Kailash Colony, just below the metro station going by the name of Fatjar. The place is a classy one with a lovely décor and a soothing ambience. We tried their non-veg platter and fried eggs. The platter consisted of chicken and beans salad along with a portion of lettuce salad and a croissant. The chicken was succulent and very tender, its combination with beans and sauce was scrumptious. We though the quantity was a tad less but once we were half way done, we realised that it was the apt quantity. We were in love with their fried eggs which seemed simply mesmerizing and were served with a portion of grilled bread and lettuce salad. A perfect breakfast meal that satiated us to the core and also was light on our bellies. We combined out breakfast with a cappuccino and definitely had a wonderful experience. Overall, a lovely place to be and enjoy your meal."
5,"Looking for breakfast options we were on a quest to find the best among the rest right when we bumped into this new place going by the name of Fatjar. Quirky as it sounds, the place seemed decent and elite from outside and we were definitely in for a surprise the moment we stepped into the outlet. A good spacious, strategically bifurcated into kitchen, a live counter and seating area. We loved the way they planned to regale their patrons. As you enter, you are suddenly hit by an energetic yet relaxing vibe owing to the theme of the place. The seating has been kept in a manner ensuring ample space for all its guests to enjoy their privacy and also move around freely sipping their favourite brew. Still in awe of the place, we ended up gorging on the veg breakfast platter and frittata along with a cappuccino. The platter had lettuce, beetroot and sprout salad and two portions of breads. The quantity was apt and taste delightful and the concatenation of all three seemed perfect for an idle breakfast. The frittata was again a delight, where we were given an option between zucchini and mushroom, we chose the latter one. Served along with a portion of lettuce salad and grilled breads, this item was actually a wholesome. The coffee was a good one. A special thanks to Mr Yuvraj who curated this breakfast for us and ensured we had a wonderful dining experience. All in all, a nice place to relax and unwind after a tiring day or even better, to start your day with a searing hot delectable drink. Cheers ;)"
